# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20190919200303
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
bodc/6901148/profiles/D6901148_060.nc,20141226112926,59.952,-27.581,A,846,BO,20190912230526
bodc/6901148/profiles/D6901148_061.nc,20150105110459,59.762,-28.373,A,846,BO,20190912230542
bodc/6901148/profiles/D6901148_062.nc,20150115102122,59.571,-29.201,A,846,BO,20190912233111
bodc/6901148/profiles/D6901148_063.nc,20150125104124,59.277,-29.639,A,846,BO,20190912233125
bodc/6901148/profiles/D6901148_064.nc,20150204103132,58.987,-30.091,A,846,BO,20190912233055
bodc/6901148/profiles/D6901148_065.nc,20150214101313,58.599,-30.469,A,846,BO,20190912233154
bodc/6901148/profiles/D6901148_066.nc,20150224081515,58.123,-30.597,A,846,BO,20190912233142
bodc/6901148/profiles/D6901148_067.nc,20150306103756,57.553,-31.055,A,846,BO,20190912233034
bodc/6901148/profiles/D6901148_068.nc,20150316082134,57.856,-29.577,A,846,BO,20190912233214
bodc/6901148/profiles/D6901148_069.nc,20150326081704,58.241,-29.472,A,846,BO,20190912233240
bodc/6901148/profiles/D6901148_070.nc,20150405081101,58.143,-30.049,A,846,BO,20190912233311
bodc/6901148/profiles/D6901148_071.nc,20150415111116,58.218,-30.864,A,846,BO,20190912233227
bodc/6901148/profiles/D6901148_072.nc,20150425113944,57.604,-31.942,A,846,BO,20190912233252
bodc/6901148/profiles/D6901148_073.nc,20150505112647,57.401,-32.058,A,846,BO,20190912233325
bodc/6901148/profiles/D6901148_074.nc,20150515101535,57.551,-33.034,A,846,BO,20190912233337
bodc/6901148/profiles/D6901148_075.nc,20150525082040,57.599,-32.695,A,846,BO,20190912233351
bodc/6901148/profiles/D6901148_076.nc,20150604102240,57.468,-32.545,A,846,BO,20190912233433
bodc/6901148/profiles/D6901148_077.nc,20150614103851,57.743,-32.940,A,846,BO,20190912233518
bodc/6901148/profiles/D6901148_078.nc,20150624105331,57.862,-33.090,A,846,BO,20190912233445
bodc/6901148/profiles/D6901148_079.nc,20150704102343,57.454,-32.853,A,846,BO,20190912233403
bodc/6901148/profiles/D6901148_080.nc,20150714115158,57.536,-32.717,A,846,BO,20190912233421
bodc/6901148/profiles/D6901148_081.nc,20150724114945,57.902,-32.779,A,846,BO,20190912233458
bodc/6901148/profiles/D6901148_082.nc,20150803113127,58.043,-33.356,A,846,BO,20190912233542
bodc/6901148/profiles/D6901148_083.nc,20150813104447,57.868,-32.783,A,846,BO,20190912233531
bodc/6901148/profiles/D6901148_084.nc,20150823095852,57.817,-32.327,A,846,BO,20190912233554
bodc/6901148/profiles/D6901148_085.nc,20150902080834,57.916,-32.543,A,846,BO,20190912233615
bodc/6901148/profiles/D6901148_086.nc,20150912101814,58.170,-32.556,A,846,BO,20190912235554
bodc/6901148/profiles/D6901148_087.nc,20150922110638,58.005,-32.276,A,846,BO,20190912235539
bodc/6901148/profiles/D6901148_088.nc,20151002111423,57.943,-32.167,A,846,BO,20190912235612
bodc/6901148/profiles/D6901148_089.nc,20151012110041,57.813,-32.198,A,846,BO,20190912235731
bodc/6901148/profiles/D6901148_090.nc,20151022110133,57.324,-32.941,A,846,BO,20190912235623
bodc/6901148/profiles/D6901148_091.nc,20151101115129,57.182,-32.732,A,846,BO,20190912235647
bodc/6901148/profiles/D6901148_092.nc,20151111075004,57.282,-33.198,A,846,BO,20190912235635
bodc/6901148/profiles/D6901148_093.nc,20151121101940,57.225,-32.953,A,846,BO,20190912235718
bodc/6901148/profiles/D6901148_094.nc,20151201101946,57.205,-33.197,A,846,BO,20190912235741
bodc/6901148/profiles/D6901148_095.nc,20151211081454,57.144,-33.477,A,846,BO,20190912235658
bodc/6901148/profiles/D6901148_096.nc,20151221081632,57.096,-33.663,A,846,BO,20190912235754
bodc/6901148/profiles/D6901148_097.nc,20151231110650,57.457,-33.676,A,846,BO,20190912235814
bodc/6901148/profiles/D6901148_098.nc,20160110081253,57.846,-34.031,A,846,BO,20190912235856
bodc/6901148/profiles/D6901148_099.nc,20160120081907,57.969,-34.821,A,846,BO,20190912235927
bodc/6901148/profiles/D6901148_100.nc,20160130080439,57.972,-34.722,A,846,BO,20190912235824
bodc/6901148/profiles/D6901148_101.nc,20160209081052,57.998,-34.325,A,846,BO,20190912235835
bodc/6901148/profiles/D6901148_102.nc,20160219081143,58.429,-34.272,A,846,BO,20190912235937
bodc/6901148/profiles/D6901148_103.nc,20160229082927,58.382,-34.716,A,846,BO,20190912235916
bodc/6901148/profiles/D6901148_104.nc,20160310081544,57.919,-34.759,A,846,BO,20190912235845
bodc/6901148/profiles/D6901148_105.nc,20160320083850,58.025,-34.410,A,846,BO,20190912235949
bodc/6901148/profiles/D6901148_106.nc,20160330083029,57.972,-34.137,A,846,BO,20190913000000
bodc/6901148/profiles/D6901148_107.nc,20160409082903,57.962,-35.073,A,846,BO,20190913000037
bodc/6901148/profiles/D6901148_108.nc,20160419085208,57.612,-35.208,A,846,BO,20190913000134
bodc/6901148/profiles/D6901148_109.nc,20160429090343,58.244,-35.114,A,846,BO,20190913000058
bodc/6901148/profiles/D6901148_110.nc,20160509091908,58.530,-35.575,A,846,BO,20190913000203
bodc/6901148/profiles/D6901148_111.nc,20160519114321,58.254,-35.528,A,846,BO,20190913000231
bodc/6901148/profiles/D6901148_112.nc,20160529091006,58.139,-35.199,A,846,BO,20190913000325
bodc/6901148/profiles/D6901148_113.nc,20160608114114,58.073,-34.964,A,846,BO,20190913000251
bodc/6901148/profiles/D6901148_114.nc,20160618112037,57.981,-34.477,A,846,BO,20190913000026
bodc/6901148/profiles/D6901148_115.nc,20160628115036,58.130,-34.958,A,846,BO,20190913002639
bodc/6901148/profiles/D6901148_116.nc,20160708095713,58.261,-34.739,A,846,BO,20190913002651
bodc/6901148/profiles/D6901148_117.nc,20160718114524,57.618,-35.501,A,846,BO,20190913002712
bodc/6901148/profiles/D6901148_118.nc,20160728091731,57.550,-35.286,A,846,BO,20190913002809
bodc/6901148/profiles/D6901148_119.nc,20160807114316,57.652,-35.309,A,846,BO,20190913002726
bodc/6901148/profiles/D6901148_120.nc,20160817091827,57.645,-34.635,A,846,BO,20190913002823
bodc/6901148/profiles/D6901148_121.nc,20160827114413,57.555,-35.131,A,846,BO,20190913002850
bodc/6901148/profiles/D6901148_122.nc,20160906110816,56.983,-36.579,A,846,BO,20190913002751
bodc/6901148/profiles/D6901148_123.nc,20160916114641,57.182,-36.656,A,846,BO,20190913002904
bodc/6901148/profiles/D6901148_124.nc,20160926114950,56.404,-37.321,A,846,BO,20190913002738
bodc/6901148/profiles/D6901148_125.nc,20161006090847,56.031,-37.734,A,846,BO,20190913002837
bodc/6901148/profiles/D6901148_126.nc,20161016103148,55.842,-38.125,A,846,BO,20190913002947
bodc/6901148/profiles/D6901148_127.nc,20161026114054,56.130,-39.309,A,846,BO,20190913002923
bodc/6901148/profiles/D6901148_128.nc,20161105093211,56.425,-39.353,A,846,BO,20190913002936
bodc/6901148/profiles/D6901148_129.nc,20161115114454,56.544,-38.698,A,846,BO,20190913003115
bodc/6901148/profiles/D6901148_130.nc,20161125105423,55.844,-37.585,A,846,BO,20190913003053
bodc/6901148/profiles/D6901148_131.nc,20161205114115,55.542,-37.559,A,846,BO,20190913003037
bodc/6901148/profiles/D6901148_132.nc,20161215101052,55.676,-38.746,A,846,BO,20190913003142
bodc/6901148/profiles/D6901148_133.nc,20161225114211,55.554,-39.353,A,846,BO,20190913003156
bodc/6901148/profiles/D6901148_134.nc,20170104095106,56.153,-39.246,A,846,BO,20190913003127
bodc/6901148/profiles/D6901148_135.nc,20170114114136,55.989,-39.314,A,846,BO,20190913003015
bodc/6901148/profiles/D6901148_136.nc,20170124092948,55.985,-39.041,A,846,BO,20190913012345
bodc/6901148/profiles/D6901148_137.nc,20170203114231,55.883,-38.989,A,846,BO,20190913012355
bodc/6901148/profiles/D6901148_138.nc,20170213092959,55.819,-38.772,A,846,BO,20190913012319
bodc/6901148/profiles/D6901148_139.nc,20170223114850,55.905,-38.716,A,846,BO,20190913012333
bodc/6901148/profiles/D6901148_140.nc,20170305114419,55.921,-38.480,A,846,BO,20190913012519
bodc/6901148/profiles/D6901148_141.nc,20170315090324,56.038,-38.783,A,846,BO,20190913012550
bodc/6901148/profiles/D6901148_142.nc,20170325103834,56.126,-38.700,A,846,BO,20190913012459
bodc/6901148/profiles/D6901148_143.nc,20170404114607,55.796,-38.189,A,846,BO,20190913012448
bodc/6901148/profiles/D6901148_144.nc,20170414115306,55.699,-38.939,A,846,BO,20190913012540
bodc/6901148/profiles/D6901148_145.nc,20170424091211,55.603,-39.254,A,846,BO,20190913012530
bodc/6901148/profiles/D6901148_146.nc,20170504114147,55.045,-38.846,A,846,BO,20190913012426
bodc/6901148/profiles/D6901148_147.nc,20170514092742,55.092,-38.548,A,846,BO,20190913012416
bodc/6901148/profiles/D6901148_148.nc,20170524114719,55.057,-38.109,A,846,BO,20190913012438
bodc/6901148/profiles/D6901148_149.nc,20170603092838,54.855,-38.065,A,846,BO,20190913012641
bodc/6901148/profiles/D6901148_150.nc,20170613115034,54.741,-37.656,A,846,BO,20190913012705
bodc/6901148/profiles/D6901148_151.nc,20170623094323,54.862,-37.897,A,846,BO,20190913012729
bodc/6901148/profiles/D6901148_152.nc,20170703114608,54.670,-37.882,A,846,BO,20190913012719
bodc/6901148/profiles/D6901148_153.nc,20170713093639,54.364,-37.642,A,846,BO,20190913012652
bodc/6901148/profiles/D6901148_154.nc,20170723115009,54.805,-37.404,A,846,BO,20190913012601
bodc/6901148/profiles/D6901148_155.nc,20170802115708,54.714,-37.096,A,846,BO,20190913012620
bodc/6901148/profiles/D6901148_156.nc,20170812091223,54.763,-37.416,A,846,BO,20190913012631
bodc/6901148/profiles/D6901148_157.nc,20170822092053,55.020,-37.168,A,846,BO,20190913012819
bodc/6901148/profiles/D6901148_158.nc,20170901113642,54.988,-36.307,A,846,BO,20190913012752
bodc/6901148/profiles/D6901148_159.nc,20170911115121,54.368,-35.983,A,846,BO,20190913012805
bodc/6901148/profiles/D6901148_160.nc,20170921091938,54.280,-36.171,A,846,BO,20190913031230
bodc/6901148/profiles/D6901148_161.nc,20171001114741,54.173,-36.342,A,846,BO,20190913031218
bodc/6901148/profiles/D6901148_162.nc,20171011085952,54.150,-36.433,A,846,BO,20190913012841
bodc/6901148/profiles/D6901148_163.nc,20171021115142,53.865,-36.521,A,846,BO,20190913031242
bodc/6901148/profiles/D6901148_164.nc,20171031092911,53.857,-36.367,A,846,BO,20190913012830
bodc/6901148/profiles/D6901148_165.nc,20171110114849,53.814,-36.848,A,846,BO,20190913012740
bodc/6901148/profiles/D6901148_166.nc,20171120092619,53.537,-37.213,A,846,BO,20190913012934
bodc/6901148/profiles/D6901148_167.nc,20171130114526,53.156,-36.325,A,846,BO,20190913031254
bodc/6901148/profiles/D6901148_168.nc,20171210093239,53.239,-36.136,A,846,BO,20190913012922
bodc/6901148/profiles/D6901148_169.nc,20171220114913,53.051,-36.228,A,846,BO,20190913012853
bodc/6901148/profiles/D6901148_170.nc,20171230092814,52.790,-36.090,A,846,BO,20190913012945
bodc/6901148/profiles/D6901148_171.nc,20180109115618,52.808,-36.175,A,846,BO,20190913012911
bodc/6901148/profiles/D6901148_172.nc,20180119091459,52.776,-35.761,A,846,BO,20190913013056
bodc/6901148/profiles/D6901148_173.nc,20180129114804,52.821,-34.639,A,846,BO,20190913013022
bodc/6901148/profiles/D6901148_174.nc,20180208104128,52.852,-34.170,A,846,BO,20190913031333
bodc/6901148/profiles/D6901148_175.nc,20180218115813,52.936,-34.263,A,846,BO,20190913012956
bodc/6901148/profiles/D6901148_176.nc,20180228091936,52.863,-34.114,A,846,BO,20190913031318
bodc/6901148/profiles/D6901148_177.nc,20180310114912,52.714,-34.394,A,846,BO,20190913031348
bodc/6901148/profiles/D6901148_178.nc,20180320090559,52.647,-33.679,A,846,BO,20190913013034
bodc/6901148/profiles/D6901148_179.nc,20180330115227,52.644,-31.824,A,846,BO,20190913013046
bodc/6901148/profiles/D6901148_180.nc,20180409094907,52.893,-31.445,A,846,BO,20190913013126
bodc/6901148/profiles/D6901148_181.nc,20180419114803,52.919,-30.924,A,846,BO,20190913013137
bodc/6901148/profiles/D6901148_182.nc,20180429093444,52.696,-30.177,A,846,BO,20190913031425
bodc/6901148/profiles/D6901148_183.nc,20180509115032,52.786,-29.937,A,846,BO,20190913013222
bodc/6901148/profiles/D6901148_184.nc,20180519115818,52.932,-30.015,A,846,BO,20190913013234
bodc/6901148/profiles/D6901148_185.nc,20180529091506,53.131,-29.691,A,846,BO,20190913013115
bodc/6901148/profiles/D6901148_186.nc,20180608115308,53.227,-29.064,A,846,BO,20190913013148
bodc/6901148/profiles/D6901148_187.nc,20180618091822,53.458,-29.308,A,846,BO,20190913031403
bodc/6901148/profiles/D6901148_188.nc,20180628115406,53.673,-29.802,A,846,BO,20190913013209
bodc/6901148/profiles/D6901148_189.nc,20180708093525,53.533,-30.481,A,846,BO,20190913013316
bodc/6901148/profiles/D6901148_190.nc,20180718114941,53.529,-31.184,A,846,BO,20190913013339
bodc/6901148/profiles/D6901148_191.nc,20180728115423,53.610,-31.610,A,846,BO,20190913013328
bodc/6901148/profiles/D6901148_192.nc,20180807090807,53.768,-31.643,A,846,BO,20190913013257
bodc/6901148/profiles/D6901148_193.nc,20180817105705,54.098,-31.340,A,846,BO,20190913013353
bodc/6901148/profiles/D6901148_194.nc,20180827115355,54.160,-31.340,A,846,BO,20190913031437
bodc/6901148/profiles/D6901148_195.nc,20180906115446,54.006,-31.288,A,846,BO,20190913013246
bodc/6901148/profiles/D6901148_196.nc,20180916091914,54.014,-31.367,A,846,BO,20190913031452
bodc/6901148/profiles/D6901148_197.nc,20180926115022,54.138,-31.436,A,846,BO,20190913013441
bodc/6901148/profiles/D6901148_198.nc,20181006115504,54.197,-31.380,A,846,BO,20190913013453
bodc/6901148/profiles/D6901148_199.nc,20181016115642,54.303,-31.306,A,846,BO,20190913013431
bodc/6901148/profiles/D6901148_200.nc,20181026093412,54.363,-31.169,A,846,BO,20190913013421
bodc/6901148/profiles/D6901148_201.nc,20181105114656,54.185,-30.888,A,846,BO,20190913013411
bodc/6901148/profiles/D6901148_202.nc,20181115094031,54.048,-30.649,A,846,BO,20190913031510
bodc/6901148/profiles/D6901148_203.nc,20181125093211,54.169,-30.618,A,846,BO,20190913031553
bodc/6901148/profiles/D6901148_204.nc,20181205112935,54.273,-30.288,A,846,BO,20190913031621
bodc/6901148/profiles/D6901148_205.nc,20181215112723,54.286,-29.994,A,846,BO,20190913031632
bodc/6901148/profiles/D6901148_206.nc,20181225091755,54.608,-29.563,A,846,BO,20190913031539
bodc/6901148/profiles/D6901148_207.nc,20190104115557,54.596,-29.920,A,846,BO,20190913031527
bodc/6901148/profiles/D6901148_208.nc,20190114093413,54.521,-30.324,A,846,BO,20190913031745
bodc/6901148/profiles/D6901148_209.nc,20190124115436,54.648,-30.967,A,846,BO,20190913031644
bodc/6901148/profiles/D6901148_210.nc,20190203101112,54.779,-30.653,A,846,BO,20190913031657
bodc/6901148/profiles/D6901148_211.nc,20190213114840,54.302,-30.550,A,846,BO,20190913031733
bodc/6901148/profiles/D6901148_212.nc,20190223093350,54.286,-31.169,A,846,BO,20190913031821
bodc/6901148/profiles/D6901148_213.nc,20190305113504,54.529,-31.048,A,846,BO,20190913031757
bodc/6901148/profiles/D6901148_214.nc,20190315091928,54.536,-30.821,A,846,BO,20190913031834
bodc/6901148/profiles/D6901148_215.nc,20190325115253,54.357,-30.918,A,846,BO,20190913035956
bodc/6901148/profiles/D6901148_216.nc,20190404114909,54.374,-30.858,A,846,BO,20190913035941
bodc/6901148/profiles/D6901148_217.nc,20190414094635,54.072,-30.842,A,846,BO,20190913040048
bodc/6901148/profiles/D6901148_218.nc,20190424114939,53.721,-31.153,A,846,BO,20190913040102
bodc/6901148/profiles/D6901148_219.nc,20190504115231,53.645,-31.889,A,846,BO,20190913040019
bodc/6901148/profiles/D6901148_220.nc,20190514092352,53.994,-31.901,A,846,BO,20190913040124
bodc/6901148/profiles/D6901148_221.nc,20190524090620,54.678,-32.204,A,846,BO,20190913040034
bodc/6901148/profiles/D6901148_222.nc,20190603115855,54.895,-33.039,A,846,BO,20190913040235
bodc/6901148/profiles/D6901148_223.nc,20190613092150,54.900,-33.365,A,846,BO,20190913040203
bodc/6901148/profiles/D6901148_224.nc,20190623115257,54.555,-33.509,A,846,BO,20190913040137
bodc/6901148/profiles/D6901148_225.nc,20190703115910,54.599,-33.639,A,846,BO,20190913040220
bodc/6901148/profiles/D6901148_226.nc,20190713092251,54.474,-33.158,A,846,BO,20190913040150
bodc/6901149/profiles/D6901149_001.nc,20130517145509,59.524,-18.334,A,846,BO,20190912220655
bodc/6901149/profiles/D6901149_002.nc,20130527145906,60.543,-19.152,A,846,BO,20190912220807
bodc/6901149/profiles/D6901149_003.nc,20130606150040,60.167,-19.106,A,846,BO,20190912220932
bodc/6901149/profiles/D6901149_004.nc,20130616150509,59.838,-18.317,A,846,BO,20190912221145
bodc/6901149/profiles/D6901149_005.nc,20130626153306,60.704,-18.503,A,846,BO,20190912221132
bodc/6901149/profiles/D6901149_006.nc,20130706181052,60.818,-17.037,A,846,BO,20190912221244
bodc/6901149/profiles/D6901149_007.nc,20130716152417,60.723,-16.494,A,846,BO,20190912221418
bodc/6901149/profiles/D6901149_008.nc,20130726161639,60.384,-16.512,A,846,BO,20190912221448
bodc/6901149/profiles/D6901149_009.nc,20130805180008,59.935,-16.032,A,846,BO,20190912221434
bodc/6901149/profiles/D6901149_010.nc,20130815180818,60.005,-15.618,A,846,BO,20190912221709
bodc/6901149/profiles/D6901149_011.nc,20130825152703,60.170,-15.558,A,846,BO,20190912221833
bodc/6901149/profiles/D6901149_012.nc,20130904181209,60.177,-15.441,A,846,BO,20190912221813
bodc/6901149/profiles/D6901149_013.nc,20130914153222,60.018,-15.762,A,846,BO,20190912221823
bodc/6901149/profiles/D6901149_014.nc,20130924180712,59.804,-15.400,A,846,BO,20190912221947
bodc/6901149/profiles/D6901149_015.nc,20131004174857,59.981,-14.883,A,846,BO,20190912222144
bodc/6901149/profiles/D6901149_016.nc,20131014173635,60.166,-14.676,A,846,BO,20190912222229
bodc/6901149/profiles/D6901149_017.nc,20131024173429,60.334,-14.462,A,846,BO,20190912222219
bodc/6901149/profiles/D6901149_018.nc,20131103174026,60.564,-14.104,A,846,BO,20190912222849
bodc/6901149/profiles/D6901149_019.nc,20131113173356,60.815,-14.067,A,846,BO,20190912222859
bodc/6901149/profiles/D6901149_020.nc,20131123171709,61.078,-13.544,A,846,BO,20190912222935
bodc/6901149/profiles/D6901149_021.nc,20131203171630,61.575,-13.551,A,846,BO,20190912223017
bodc/6901149/profiles/D6901149_022.nc,20131213165816,62.092,-13.677,A,846,BO,20190912222915
bodc/6901149/profiles/D6901149_023.nc,20131223172401,62.682,-14.340,A,846,BO,20190912222955
bodc/6901149/profiles/D6901149_024.nc,20140102172154,62.836,-14.385,A,846,BO,20190912222925
bodc/6901149/profiles/D6901149_025.nc,20140112171100,62.997,-14.396,A,846,BO,20190912222945
bodc/6901149/profiles/D6901149_026.nc,20140122173729,63.006,-14.472,A,846,BO,20190912223039
bodc/6901149/profiles/D6901149_027.nc,20140201171322,62.951,-14.425,A,846,BO,20190912223028
bodc/6901149/profiles/D6901149_028.nc,20140211171708,62.885,-14.173,A,846,BO,20190912223052
bodc/6901149/profiles/D6901149_029.nc,20140221171037,63.012,-14.086,A,846,BO,20190912223538
bodc/6901149/profiles/D6901149_030.nc,20140303192751,62.364,-13.892,A,846,BO,20190912223548
bodc/6901149/profiles/D6901149_031.nc,20140313170836,63.121,-14.228,A,846,BO,20190912223735
bodc/6901149/profiles/D6901149_032.nc,20140323165953,63.162,-15.418,A,846,BO,20190912223813
bodc/6901149/profiles/D6901149_033.nc,20140402180050,62.831,-16.604,A,846,BO,20190912223934
bodc/6901149/profiles/D6901149_034.nc,20140412175207,62.091,-18.275,A,846,BO,20190912224114
bodc/6901149/profiles/D6901149_035.nc,20140422175508,62.090,-18.953,A,846,BO,20190912224124
bodc/6901149/profiles/D6901149_036.nc,20140502174246,62.410,-19.718,A,846,BO,20190912224319
bodc/6901149/profiles/D6901149_037.nc,20140512175647,61.752,-19.921,A,846,BO,20190912224309
bodc/6901149/profiles/D6901149_038.nc,20140522181301,61.716,-19.979,A,846,BO,20190912224455
bodc/6901149/profiles/D6901149_039.nc,20140601175318,61.757,-21.189,A,846,BO,20190912224445
bodc/6901149/profiles/D6901149_040.nc,20140611172531,62.065,-22.519,A,846,BO,20190912224552
bodc/6901149/profiles/D6901149_041.nc,20140621174312,61.720,-23.247,A,846,BO,20190912224714
bodc/6901149/profiles/D6901149_042.nc,20140701173514,61.457,-23.972,A,846,BO,20190912224838
bodc/6901149/profiles/D6901149_043.nc,20140711173351,61.229,-24.508,A,846,BO,20190912224849
bodc/6901149/profiles/D6901149_044.nc,20140721175808,61.115,-24.106,A,846,BO,20190912224941
bodc/6901149/profiles/D6901149_045.nc,20140731182902,60.935,-23.946,A,846,BO,20190912225538
bodc/6901149/profiles/D6901149_046.nc,20140810174932,61.334,-24.303,A,846,BO,20190912225518
bodc/6901149/profiles/D6901149_047.nc,20140820171341,61.385,-25.378,A,846,BO,20190912225528
bodc/6901149/profiles/D6901149_048.nc,20140830172447,60.890,-26.246,A,846,BO,20190912225613
bodc/6901149/profiles/D6901149_049.nc,20140909164220,60.387,-27.824,A,846,BO,20190912225558
bodc/6901149/profiles/D6901149_050.nc,20140919155530,59.767,-29.190,A,846,BO,20190912225548
bodc/6901149/profiles/D6901149_051.nc,20140929165203,59.792,-30.173,A,846,BO,20190912225636
bodc/6901149/profiles/D6901149_052.nc,20141009173101,60.578,-29.360,A,846,BO,20190912225828
bodc/6901149/profiles/D6901149_053.nc,20141019173022,60.937,-28.976,A,846,BO,20190912225837
bodc/6901149/profiles/D6901149_054.nc,20141029165304,61.236,-28.664,A,846,BO,20190912225847
bodc/6901149/profiles/D6901149_055.nc,20141108170113,61.727,-27.817,A,846,BO,20190912230333
bodc/6901149/profiles/D6901149_056.nc,20141118164639,62.081,-27.654,A,846,BO,20190912230348
bodc/6901149/profiles/D6901149_057.nc,20141128165320,62.808,-28.172,A,846,BO,20190912230421
bodc/6901149/profiles/D6901149_058.nc,20141208171358,63.706,-28.588,A,846,BO,20190912230401
bodc/6901149/profiles/D6901149_059.nc,20141218173223,64.463,-29.271,A,846,BO,20190912230642
bodc/6901149/profiles/D6901149_060.nc,20141228143249,64.863,-30.042,A,846,BO,20190912230616
bodc/6901149/profiles/D6901149_061.nc,20150107144014,64.968,-31.368,A,846,BO,20190912230628
bodc/6901149/profiles/D6901149_062.nc,20150117153012,64.709,-33.538,A,846,BO,20190912231121
bodc/6901149/profiles/D6901149_063.nc,20150127142205,63.602,-36.134,A,846,BO,20190912231226
bodc/6901149/profiles/D6901149_064.nc,20150206175155,63.237,-37.507,A,846,BO,20190912231139
bodc/6901149/profiles/D6901149_065.nc,20150216174905,62.303,-39.379,A,846,BO,20190912231156
bodc/6901149/profiles/D6901149_066.nc,20150226175206,61.495,-40.596,A,846,BO,20190912231241
bodc/6901149/profiles/D6901149_067.nc,20150308175212,60.229,-40.991,A,846,BO,20190912231324
bodc/6901149/profiles/D6901149_068.nc,20150318145406,59.395,-41.573,A,846,BO,20190912231255
bodc/6901149/profiles/D6901149_069.nc,20150328143255,59.160,-41.105,A,846,BO,20190912231426
bodc/6901149/profiles/D6901149_070.nc,20150407144613,59.993,-39.080,A,846,BO,20190912231356
bodc/6901149/profiles/D6901149_071.nc,20150417145339,61.033,-35.633,A,846,BO,20190912231340
bodc/6901149/profiles/D6901149_072.nc,20150427144116,60.394,-34.835,A,846,BO,20190912231443
bodc/6901149/profiles/D6901149_073.nc,20150507144334,61.503,-33.697,A,846,BO,20190912231457
bodc/6901149/profiles/D6901149_074.nc,20150517144044,61.770,-33.305,A,846,BO,20190912231559
bodc/6901149/profiles/D6901149_075.nc,20150527150545,61.926,-34.148,A,846,BO,20190912231533
bodc/6901149/profiles/D6901149_076.nc,20150606150507,62.339,-34.995,A,846,BO,20190912231707
bodc/6901149/profiles/D6901149_077.nc,20150616150725,62.050,-37.284,A,846,BO,20190912231807
bodc/6901149/profiles/D6901149_078.nc,20150626152422,62.303,-36.346,A,846,BO,20190912231642
bodc/6901149/profiles/D6901149_079.nc,20150706151919,62.198,-34.743,A,846,BO,20190912231742
bodc/6901149/profiles/D6901149_080.nc,20150716153617,62.551,-34.019,A,846,BO,20190912231841
bodc/6901149/profiles/D6901149_081.nc,20150726181446,63.019,-35.156,A,846,BO,20190912231918
bodc/6901149/profiles/D6901149_082.nc,20150805153756,62.862,-35.722,A,846,BO,20190912231954
bodc/6901149/profiles/D6901149_083.nc,20150815180822,63.231,-35.711,A,846,BO,20190912234246
bodc/6901149/profiles/D6901149_084.nc,20150825154017,63.179,-36.894,A,846,BO,20190912234304
bodc/6901149/profiles/D6901149_085.nc,20150904180325,62.664,-37.239,A,846,BO,20190912234321
bodc/6901149/profiles/D6901149_086.nc,20150914163826,62.560,-40.139,A,846,BO,20190912234356
bodc/6901149/profiles/D6901149_087.nc,20150924171428,61.037,-41.028,A,846,BO,20190912234346
bodc/6901149/profiles/D6901149_088.nc,20151004173506,59.414,-42.310,A,846,BO,20190912234427
bodc/6901149/profiles/D6901149_089.nc,20151014181107,59.210,-45.142,A,846,BO,20190912234415
bodc/6901149/profiles/D6901149_090.nc,20151024150541,60.126,-48.469,A,846,BO,20190912234451
bodc/6901149/profiles/D6901149_091.nc,20151103154819,61.150,-50.064,A,846,BO,20190912234438
bodc/6901149/profiles/D6901149_092.nc,20151113151904,61.098,-53.072,A,846,BO,20190912234333
bodc/6901149/profiles/D6901149_093.nc,20151123153138,60.662,-51.792,A,846,BO,20190912234609
bodc/6901149/profiles/D6901149_094.nc,20151203153651,60.338,-51.748,A,846,BO,20190912234634
bodc/6901149/profiles/D6901149_095.nc,20151213181605,60.353,-52.264,A,846,BO,20190912234553
bodc/6901149/profiles/D6901149_096.nc,20151223155143,60.171,-51.504,A,846,BO,20190912234531
bodc/6901149/profiles/D6901149_097.nc,20160102181829,59.666,-51.631,A,846,BO,20190912234519
bodc/6901149/profiles/D6901149_098.nc,20160112160043,59.548,-50.691,A,846,BO,20190912234541
bodc/6901149/profiles/D6901149_099.nc,20160122181416,59.300,-50.852,A,846,BO,20190912234505
bodc/6901149/profiles/D6901149_100.nc,20160201155714,58.607,-51.021,A,846,BO,20190912234621
bodc/6901149/profiles/D6901149_101.nc,20160211181344,58.162,-51.082,A,846,BO,20190912234646
bodc/6901149/profiles/D6901149_102.nc,20160221163322,58.553,-52.447,A,846,BO,20190912234658
bodc/6901149/profiles/D6901149_103.nc,20160302181100,58.124,-52.565,A,846,BO,20190912234721
bodc/6901149/profiles/D6901149_104.nc,20160312153410,58.172,-51.999,A,846,BO,20190912235326
bodc/6901149/profiles/D6901149_105.nc,20160322180816,57.558,-51.701,A,846,BO,20190912235340
bodc/6901149/profiles/D6901149_106.nc,20160401181245,57.798,-51.978,A,846,BO,20190912235310
bodc/6901149/profiles/D6901149_107.nc,20160411180615,57.913,-49.881,A,846,BO,20190912235353
bodc/6901149/profiles/D6901149_108.nc,20160421153053,57.865,-49.931,A,846,BO,20190912235414
